path,is_valid,width,height,channels,aspect_ratio,error,blur_score,brightness,contrast,filename,label,claim_id,sha256,dhash
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6348.jpg,True,892,669,3,1.3333,,37.501,78.8654,50.298,6348.jpg,0,6348,3a1365280a877ae0533b626039e57e5b6801d4ee934650967804ec2c73e7712d,a7b0b8b0f1f90f01
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6349.jpg,True,861,645,3,1.3349,,72.2206,132.6647,72.8466,6349.jpg,0,6349,b12569b374d9f2954c8f604884760af1c2082381dd8f34978b8072aa3e7d7421,f2d3c7e58d9f2e3e
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6350.jpg,True,870,652,3,1.3344,,45.9607,109.9469,61.586,6350.jpg,0,6350,ee92535852490b0cab6ad123d94df1eebfb2bbd3803166c84894ef1617bee5b4,3e7171999b1a064d
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6351.jpg,True,1318,988,3,1.334,,652.5856,139.3967,64.8378,6351.jpg,0,6351,ba425919bd1c48aa6cf47d6d0d63d6f33293fe18e3ad5c0855a862439f3d69a6,2426272323230d04
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6352.jpg,True,1436,1077,3,1.3333,,13.561,137.8823,63.6506,6352.jpg,0,6352,9d601ce4374f91055b849eeb7e26a221e5af5e2e6ec90bbd817b021f28cf320e,7a7bfce48f707004
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6353.jpg,True,1335,1001,3,1.3337,,45.4622,91.8775,29.4843,6353.jpg,0,6353,04603c4bde753da23db8674f386e522eec5d07cedce51e86415a8602936530f9,1f01272f9b33fe1e
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6354.jpg,True,1169,876,3,1.3345,,28.7319,74.9296,37.0793,6354.jpg,0,6354,459057545192438b79801f0ad3753a8f7b85ee32cbca0e766bbcc987b64b7679,7c7c0f463f2d2f11
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6356.jpg,True,889,666,3,1.3348,,17.6886,149.2864,38.6306,6356.jpg,0,6356,0a0214838a87f8d707813b6c17b388ac18470b091cb50f6ac5b970a57ff20699,06010c0406329c88
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6357.jpg,True,1154,865,3,1.3341,,367.1125,128.8379,57.4718,6357.jpg,0,6357,391b1e1625010e25270f354987bb78a30970a807b26af411153fe09a236e4e92,984193362c6e7973
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6362.jpg,True,1105,828,3,1.3345,,39.4526,140.9734,70.3741,6362.jpg,0,6362,4da6c1611c79a90c02d0411d9642bef840a9a85f47c3a22dc7b18d6b290d33ac,c3636232b29b9e84
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6363.jpg,True,1427,1070,3,1.3336,,25.6014,107.1428,56.5888,6363.jpg,0,6363,6e27439606fed13e7f78c9611861c92ae3790533eefec7a855c2e7f49cc1fcd7,c080c968ecf8d0d8
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6364.jpg,True,1270,952,3,1.334,,17.8487,121.5062,75.0315,6364.jpg,0,6364,4644c0c42d8010abeaf446e3e3ee7e3ccc5a83d54d7603030f9143b03cd8ad02,c7a60c6264b1b30f
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6365.jpg,True,891,668,3,1.3338,,70.1061,206.7915,33.8403,6365.jpg,0,6365,e91b29cf408584a47d6c12b86b0c200084f18d988c4b22150c76cedfea31225b,e7631fb3cfd7b6ed
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6366.jpg,True,828,621,3,1.3333,,124.4047,98.1997,45.8184,6366.jpg,0,6366,d664b8e1a8813b2352d1a9c54eacd1702fe55c27add34e5ca7a1e7a5f669b1e1,f0e0f07030905098
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6367.jpg,True,1346,1009,3,1.334,,207.3115,116.1908,71.0671,6367.jpg,0,6367,328355ef907bd88e0437113aa143bc8830d20e1bc873f8e17bc4b722c72ac68e,fcef33b39b7b1c0e
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6368.jpg,True,889,666,3,1.3348,,61.4303,183.1329,72.6557,6368.jpg,0,6368,a2ae772884757e6b5a2b4a83b8a88f81b807123cdd07089b99e07a495edd9fe4,e06c37f3f8f0b49f
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6369.jpg,True,867,650,3,1.3338,,4758.7928,183.5544,66.8051,6369.jpg,0,6369,1daacc0a4fe39fe87904aa50e606146bd2a8283e3ecbc5abf349070a6b6a971a,f7ae6f6fe7e3c3f3
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6372.jpg,True,828,621,3,1.3333,,262.3238,110.0206,44.5532,6372.jpg,0,6372,2631c2803fc1f9098ed1baa912a4cbb3e69025df4382ae86dbb22a5c1c93a448,f0982c667324f8f0
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6373.jpg,True,827,620,3,1.3339,,1201.6804,102.8009,63.5223,6373.jpg,0,6373,0138f7ee7cf6d31b205b117efbf337d998559a38f0395f0a25fa459d0ec6178f,3ff0fce6a6c793ee
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6374.jpg,True,1143,857,3,1.3337,,100.8355,97.6289,54.8295,6374.jpg,0,6374,b06b00b86da77e42949417b09908b8abbd65a59344bf1559ba085a327d83b322,e9c5ed69f1f7f6fc
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6376.jpg,True,822,616,3,1.3344,,2700.2051,110.0213,65.6867,6376.jpg,0,6376,4abefa5a76519fe9a249bd888ab3afa3d4220d9fbc6e05b1b767d751ccaf9ffe,9ebb2c464b392a2e
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6377.jpg,True,870,652,3,1.3344,,61.5591,158.6691,94.7771,6377.jpg,0,6377,d7e8033dce701ad6b14a7c613469a19f4d9c52300b9ecb08e46cef0984a8d386,a8d0cac8c14e3b1f
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6379.jpg,True,900,675,3,1.3333,,23.4187,112.6767,55.6571,6379.jpg,0,6379,dd5d2cbe6c58c1d11f05cfd59e9264e754d97751bde264ac73f367c95ac007a5,80022684c86e3839
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6380.jpg,True,1223,917,3,1.3337,,114.5934,114.0148,45.0265,6380.jpg,0,6380,72ca51355b9e3d7a5584c17803459cd6dcf1292989a2a1a6ad415c12769f2131,191950f9b03273f0
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6381.jpg,True,1152,864,3,1.3333,,2038.8756,118.1847,57.1338,6381.jpg,0,6381,f332a145deebdd60143ec5d8321c1cab1413fb3349e4253b75c43f208c5e8e0d,7418f8f879636e3c
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6382.jpg,True,895,671,3,1.3338,,136.6118,92.7588,51.4659,6382.jpg,0,6382,d9291de471e4f673378aff2810bc43776c129d4b85b74460d3a34aa33ab301a8,6000868010050109
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6383.jpg,True,831,623,3,1.3339,,148.2277,98.2512,53.5216,6383.jpg,0,6383,46ad079e5e4600c26d8e2224d0a57b4dbb211016827ff19e6f9a332b05d9a2a4,c9d0700d0d200b0b
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6384.jpg,True,1111,833,3,1.3337,,81.6672,69.916,50.2673,6384.jpg,0,6384,00c86bfdfc0ebc3bd1a1ebfa7de9c0cf3589f9c1e68be06b4b0c3050fdb93070,cf476667c3f3b3d1
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6386.jpg,True,1298,973,3,1.334,,31.131,94.3352,29.6788,6386.jpg,0,6386,5167533c2d1094e5456e2b82eb5db3838b7f0026246a17392e4d4e28ee7fa1ef,b088488a96bc1c30
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6388.jpg,True,859,644,3,1.3339,,208.2051,128.2656,49.7392,6388.jpg,0,6388,dfa9f5f23daccfed7994b1dd94a83ab7fd1e5e7f0e6e04e0e54b091134cc230e,efe7cdcde9e1fdec
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6389.jpg,True,862,646,3,1.3344,,3238.6844,126.4448,53.7856,6389.jpg,0,6389,9f68a93c509786159b2603d5ad7de6418bfc59dff40a0ed03c88258e88a42e79,3809c3e2d2d1c38f
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6391.jpg,True,886,664,3,1.3343,,288.9904,114.6643,52.3787,6391.jpg,0,6391,5fb02dec9e9b9d37fed204c484fdfb29ed140d5bcd7b01073ec621a16b4ce863,74b0ecfed8c07c80
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6392.jpg,True,1460,1095,3,1.3333,,19.8016,73.3649,52.6023,6392.jpg,0,6392,6599b3d8cfd8ba38e636a4c622b9da6b06b8e30244c19b966f99924aca325712,c33332370380380f
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6395.jpg,True,853,639,3,1.3349,,111.0309,133.8472,58.2175,6395.jpg,0,6395,b077f0caa8e29efcab74631d76988766a8a61b255140684505de8e813449af19,fc8f7270a0b02130
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6397.jpg,True,1360,1020,3,1.3333,,78.2227,125.7636,47.6683,6397.jpg,0,6397,9b26041009546589222deb1f20a21346413806540d4c71d2874549f1ad18de33,9f3f3b73e1c29ebc
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6399.jpg,True,899,674,3,1.3338,,52.978,136.9578,63.6319,6399.jpg,0,6399,9b3c5054ce32ed2fafbe8e8274cc57498b18a0525636bd535e5a1da353e79b3b,89c1e9e9b9a9b89d
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6400.jpg,True,851,638,3,1.3339,,68.0882,119.0337,67.215,6400.jpg,0,6400,f9da3a0d9d0bcdd1f2a71d671b6d50afd211415ef4d7f06c496adeed0999cf3e,df81b6dbc2e2e4c9
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6401.jpg,True,820,615,3,1.3333,,78.7971,121.3083,53.4005,6401.jpg,0,6401,e5adfd0b52d587a49d89195008924ca956b17f7cf359b50fbe1a0446fde64a06,f2f2f2f75953b736
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6402.jpg,True,821,615,3,1.335,,57.9433,94.1827,57.5964,6402.jpg,1,6402,6a3f9f69cafe1f69b3299785abe4a3b4f1b80ddc4c9007a04ac25a639bafd0ed,382b7b7b79e9e3a6
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6403.jpg,True,809,606,3,1.335,,254.4823,108.0485,52.8656,6403.jpg,1,6403,b7aaec46d30ac901b7b7c4cf4e348e0c81d2103772ae33ca4613d3974503e7ef,30c5dc64c63c3cd7
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6405.jpg,True,1479,1109,3,1.3336,,84.3304,103.7683,40.6327,6405.jpg,0,6405,17dea11d74c39e74d9f2cff8faec0b53d202e40d779160646a2577a2c8d7c53f,fdfdfaccec713639
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6406.jpg,True,820,615,3,1.3333,,252.0528,68.9904,38.745,6406.jpg,0,6406,708dc8f610a49132ec9a0f0841f5615fe5137941102954a652f0ccfc74d67f1e,e4e4f1eac6c4bc78
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6407.jpg,True,852,639,3,1.3333,,49.9106,106.3577,41.2142,6407.jpg,0,6407,4e021da53a9319ea444958e95feffc58ac1e5e5342fd7c0d540a8ce56da5e1ed,a31f5fd3cfccbfbc
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6408.jpg,True,1465,1098,3,1.3342,,12.7795,107.1197,68.6121,6408.jpg,0,6408,21d23b035db059a486ff8fac5a3cb765bb4a8a2c56058ba7114ec42090949b25,737776fd3e3af4fd
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6409.jpg,True,1482,1111,3,1.3339,,21.1998,168.9439,69.5428,6409.jpg,0,6409,541af3fadb5bac8a5ba29f69d40a57c407a1385f7b4251197090e78a687944e1,4094b7331e8eb3d8
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6410.jpg,True,827,620,3,1.3339,,129.4618,162.1248,52.4123,6410.jpg,0,6410,dce341bd9efc93ee3b385fd4330e57cec074b0189f2ce104fa91e1d6a5d701cd,6040024a80c64812
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6411.jpg,True,1168,876,3,1.3333,,72.9539,84.8666,54.0121,6411.jpg,0,6411,1ac86635a3f8c5de1b66457e988784d175782de0ce501c3a0da69850a199edf6,323ef8731f1f3fbf
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6412.jpg,True,877,657,3,1.3349,,447.7585,184.1993,49.3482,6412.jpg,0,6412,8db093c3097a74bfc26130e7e854b21c13f0875e298db501a4a506e64a562b66,a2accc4f4bcd8d4e
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6413.jpg,True,1407,1055,3,1.3336,,461.4944,35.3496,34.2509,6413.jpg,0,6413,fa4e1059f324b0c7e31ad24668a67f64e6c7704cbde621a99e3b5e64cf3d5962,a8fae7e4fa1d8b8b
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6414.jpg,True,1349,1011,3,1.3343,,333.7575,86.4997,52.5517,6414.jpg,0,6414,427cf169420c3e1f88bd59080c2fd7452a9939a3da98688c98ec0e840a78d138,eba9ec6c666c7cfa
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6415.jpg,True,866,649,3,1.3344,,1795.574,112.2958,30.6021,6415.jpg,0,6415,a4248b5c9d90e037e32675ea03835d1e2eee657466bf2fed6dff75b5561b2916,406050486868707c
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6416.jpg,True,1325,993,3,1.3343,,56.7499,101.1183,44.7226,6416.jpg,0,6416,36a00a34b13023d6522c8c101dde9fd89399a50c867a10ea4852c1569e332999,a7e3ece6e3e4f2e8
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6418.jpg,True,877,657,3,1.3349,,217.9343,167.3927,71.4971,6418.jpg,0,6418,66a5d7fa5a829352afcfbbe3d03f7c25c2fc16b8bec8ed79ac1efd959190ae40,f159b2d1d60fe0e0
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6420.jpg,True,1274,955,3,1.334,,435.9703,128.1364,47.1035,6420.jpg,0,6420,b997e005221068f3bbfe100d2cfe876bb2243dda1382882b9dcc941e8c556227,607071e7f6a234c0
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6422.jpg,True,897,672,3,1.3348,,312.5128,123.3225,66.4519,6422.jpg,0,6422,72f57a1d82bc3579974c155cea534e894bcbffdc4a8fb4a334b791dc8df7b0b7,92dc7d393a100173
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6423.jpg,True,850,637,3,1.3344,,3167.1972,130.7241,66.3513,6423.jpg,0,6423,274e13775e49d4a1fffa63bc077f9beb10cdb34d77a700c664617961f38515b5,9acfb18d8b010b41
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6424.jpg,True,1185,888,3,1.3345,,142.837,131.8996,62.2009,6424.jpg,0,6424,616c0f06366eabdcfce14faf3b1f86017704a3578f4a57f4e5e6fcbdbcc3f608,2c251c84f1ebc418
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6425.jpg,True,1135,851,3,1.3337,,25.4465,127.2963,58.7326,6425.jpg,0,6425,df5e8c2c455e0bf15cbb87ff93285e92b13258fb0225fa7afe291ec1d669a955,e4e686e6e58f9f7f
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6426.jpg,True,1247,935,3,1.3337,,1503.1099,95.9797,68.4382,6426.jpg,0,6426,c26059a8e3984c069499b28fdd9068a1950d7a3919815de7f39258d72ce3c4f8,e1c88cac5a4ffed0
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6428.jpg,True,821,615,3,1.335,,289.9769,141.9254,42.0312,6428.jpg,0,6428,59620cbb02de2d3603e1d299319db627495d5916a1ac5da8a7e0ad698140ed0f,1f6fdfd6f20c85a0
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6430.jpg,True,1482,1111,3,1.3339,,8.2416,119.9681,40.9692,6430.jpg,0,6430,f26d562369935d25c2b253f8145f2d1794f9149e60807107002afffd7059fd2a,80901e1496129494
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6431.jpg,True,1193,894,3,1.3345,,255.4855,88.7744,40.5428,6431.jpg,0,6431,83cf86223c1d3b2d3ec6e07a4af20040ee946752b77a285cee47cc6263a9bdd4,8ac903c569eb7e1d
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6432.jpg,True,900,675,3,1.3333,,457.4562,153.0628,69.883,6432.jpg,0,6432,e30e9c92490561eb42d5435236ec6a64e648898c1a734df36b6801f093c6b42e,cc0e1f0df1e7cde1
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6433.jpg,True,1407,1055,3,1.3336,,13.017,80.0665,56.1087,6433.jpg,0,6433,108dbfa61972b222c7b0849f12704b8208dd275e3933c5f84002ead93a4ed8e2,0d00c0e1c098e8c0
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6434.jpg,True,823,617,3,1.3339,,68.3497,150.5232,80.9091,6434.jpg,0,6434,1a2242ff707002be82a14fc5654c13c13dd56f09fbf8323586cefa71d59e8de4,0880385a4ccf4858
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6436.jpg,True,1264,948,3,1.3333,,12.2396,143.3106,70.0541,6436.jpg,0,6436,20740e8a5b03fa35a4617c2fb293e0761ead1ba7b7fe5c87238f9d8559be0565,c6268cc95b3b8e44
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6438.jpg,True,815,611,3,1.3339,,1876.1432,174.4852,74.134,6438.jpg,1,6438,8b928818b48a6bc5d57b3d11c861eb2605410e610856624264bdb27769b96c34,70383a68ed53eb6d
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6439.jpg,True,887,665,3,1.3338,,175.9202,118.6789,41.1607,6439.jpg,0,6439,b9886315a26bcb803ae64448a5629c0c9c7aaa377d77e1a5b398bc012d423f56,feebe3f0e0f9f13a
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6440.jpg,True,1449,1086,3,1.3343,,36.2343,92.7691,66.7124,6440.jpg,0,6440,81926c8de373c13768210d25244be4948a856271e4b89c11092b9dfafdff1203,f07c2f7f67270100
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6441.jpg,True,869,651,3,1.3349,,258.7898,145.1392,67.7986,6441.jpg,0,6441,532914de3bc0120ea3c7db46d9a1bf5a2011348659cda415b840f741be54c2f7,cd855b1c9ce484be
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6442.jpg,True,825,618,3,1.335,,919.2134,109.3331,68.2028,6442.jpg,0,6442,4d82ad7ab21f8a526cf0b7f640528b86c7fa93aae158b9a70b05ddfb8553e97a,e0ccf4f4e9f2ecf8
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6443.jpg,True,864,648,3,1.3333,,38.1996,140.1269,33.6031,6443.jpg,0,6443,feb973ebf75016feea244e5a72dde35ee64323565c9e8de17cc4134e388c29bc,2e32e6e68666a4c4
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6444.jpg,True,1116,837,3,1.3333,,2491.2486,150.3039,43.3617,6444.jpg,0,6444,4aad4c429854584919ddf3ea82960ef3886abd9a7cf62ba482814a8a374b399b,41c5c6a24c484144
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6445.jpg,True,809,606,3,1.335,,2175.3917,183.3236,69.604,6445.jpg,0,6445,215c95f8bbb6840875d28366ba244d2b48c266c3cae73a13c8032769a102e501,62a2b0b2084178a1
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6446.jpg,True,1171,878,3,1.3337,,11.6999,174.3798,29.2096,6446.jpg,1,6446,6b390c9f0eaf6f0a8165060dc35fdd8f65e02d76d06b3c0e4d2d1659709b7b99,3c3d39690b59595e
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6447.jpg,True,873,654,3,1.3349,,1071.9706,88.9655,42.1216,6447.jpg,1,6447,5dc3508548bb84b4ca3326c7705506cef11c0d1ef852a24c7ae720e687792d13,6d3c874d582e2c36
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6449.jpg,True,860,645,3,1.3333,,2682.9687,124.1971,80.0294,6449.jpg,0,6449,1ba8d429127272917fc3843389ab355d3164e79bafd0509374fdebb00bcc4ac6,9ad0e0f19aeaf258
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6450.jpg,True,812,609,3,1.3333,,128.0052,140.3975,77.3581,6450.jpg,0,6450,9b23005a5535e0f7eebbb29b399719d931eaeb563011236d5ac249daa670ba1e,48b0313434b099b6
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6452.jpg,True,857,642,3,1.3349,,3716.2026,83.0139,56.1281,6452.jpg,0,6452,4095c1d3e303cf8580f4236a841bca171bb29548af282fdb982db8db654c5cab,8149d4c40d5d3dff
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6454.jpg,True,1138,853,3,1.3341,,1410.0198,95.2892,49.5166,6454.jpg,0,6454,456180ef40a1322c13665a41462f2b9ca2bdec178ee54a319b22ba2ed27ff311,88dcfcf4b8bab3ce
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6455.jpg,True,1130,847,3,1.3341,,285.4078,102.9332,51.0,6455.jpg,0,6455,97996a7f66f50bda4eda678f0be5a09a98ecc5fbb87bd4d999578f801da35cdf,e6f9f3fbde4b6963
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6456.jpg,True,882,661,3,1.3343,,23.971,75.7241,51.0002,6456.jpg,0,6456,bec98e5657c4c1c916689193d1b5991e3adfee8ac52b47de53dbcc2b3e24b519,c675791a3b599d54
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6457.jpg,True,896,672,3,1.3333,,159.8142,170.7843,70.3679,6457.jpg,0,6457,c0c9261ff789a8856f9b3e209e561e02e05312cbb3cea2037503ad894aa11f85,fcfaecf1feedf1fd
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6460.jpg,True,892,669,3,1.3333,,2041.2528,144.1514,69.0152,6460.jpg,0,6460,ad1030efe763bd82736ac775d41115ce99d16ab3a69cf0f206f4440b8847cb88,cc167369737933c6
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6462.jpg,True,863,647,3,1.3338,,33.9266,80.5399,54.4213,6462.jpg,0,6462,752aac3bd53d3d2d5ed600f46b36f4d634d651ab65285099027aff638476f77c,4028929129e8b96f
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6463.jpg,True,1400,1050,3,1.3333,,1015.961,137.0459,75.9764,6463.jpg,0,6463,45a58f14118312af47486b0e2d7b70b26e04629a86b2a1d083027d8e91801c1c,385c3e5647464f9f
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6465.jpg,True,831,623,3,1.3339,,112.0567,138.4715,71.9108,6465.jpg,0,6465,c86674e6221708f3d7e738bb4199e74cf495739ca740fa5a988b9047e02414f8,e64cececfbfdecac
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6467.jpg,True,878,658,3,1.3343,,73.6208,105.2003,56.2399,6467.jpg,0,6467,c1e0a4fdb88c3fbbc3cd1bccb91a12625d253501b5618008070339ba5f4fc942,ebe1f333b3363678
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6469.jpg,True,1500,1125,3,1.3333,,16.9139,129.9353,61.9934,6469.jpg,0,6469,56e39118631c8e00008e09a34fbde6172048b4deb9a006a48cb867f8730e2d80,cc96aa4b54512bb6
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6470.jpg,True,860,645,3,1.3333,,852.9232,108.3253,56.9681,6470.jpg,1,6470,0cd9bba991dd27b48f2ca247522403029620e0021e823d7cdf586947ec4de9c1,c99d0c29676f4fff
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6471.jpg,True,820,615,3,1.3333,,103.8335,158.1617,75.4605,6471.jpg,0,6471,04d302282d7118b5472fa6638de61cf1cb9428626a5de8bd6789a502bd87a7c5,f1f4e4719bdfd7cf
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\6473.jpg,True,1322,991,3,1.334,,1289.8378,171.7715,65.8014,6473.jpg,0,6473,15e81ba3ed63d7fe9704b60dc694efbbc52cda052276b2990d6252cfe68df0f5,969634362d2f7ff9
